(phone,memory,color,state,daytime,price)
('iPhone XS',64,'Gris','Impecable','2021/01/03 00:26:09',495),
('iPhone XS',64,'Oro','Stallone','2021/01/03 00:26:20',470),
('iPhone XS',64,'Oro','Correcto','2021/01/03 00:26:20',479),
('iPhone XS',64,'Oro','Buen estado','2021/01/03 00:26:20',501),
('iPhone XS',64,'Oro','Muy bueno','2021/01/03 00:26:20',506),
('iPhone XS',64,'Oro','Impecable','2021/01/03 00:26:20',509),
('iPhone XS',64,'Plata','Stallone','2021/01/03 00:26:31',476),
('iPhone XS',64,'Plata','Correcto','2021/01/03 00:26:31',444),
('iPhone XS',64,'Plata','Buen estado','2021/01/03 00:26:31',500),
('iPhone XS',64,'Plata','Muy bueno','2021/01/03 00:26:31',520),
('iPhone XS',64,'Plata','Impecable','2021/01/03 00:26:31',495),
('iPhone XS',256,'Gris','Stallone','2021/01/03 00:26:42',525),
('iPhone XS',256,'Gris','Correcto','2021/01/03 00:26:42',561),
('iPhone XS',256,'Gris','Buen estado','2021/01/03 00:26:42',686),
('iPhone XS',256,'Gris','Muy bueno','2021/01/03 00:26:42',579),
('iPhone XS',256,'Gris','Impecable','2021/01/03 00:26:42',602),
('iPhone XS',256,'Oro','Stallone','2021/01/03 00:26:53',528),
('iPhone XS',256,'Oro','Correcto','2021/01/03 00:26:53',539),
('iPhone XS',256,'Oro','Buen estado','2021/01/03 00:26:53',560),
('iPhone XS',256,'Oro','Muy bueno','2021/01/03 00:26:53',530),
('iPhone XS',256,'Oro','Impecable','2021/01/03 00:26:53',599),
('iPhone XS',256,'Plata','Stallone','2021/01/03 00:27:04',533),
('iPhone XS',256,'Plata','Correcto','2021/01/03 00:27:04',550),
('iPhone XS',256,'Plata','Buen estado','2021/01/03 00:27:04',675),
('iPhone XS',256,'Plata','Muy bueno','2021/01/03 00:27:04',587),
('iPhone XS',256,'Plata','Impecable','2021/01/03 00:27:04',592),
('iPhone 11',64,'Negro','Stallone','2021/01/03 00:27:17',583),
('iPhone 11',64,'Negro','Correcto','2021/01/03 00:27:17',589),
('iPhone 11',64,'Negro','Buen estado','2021/01/03 00:27:17',585),
('iPhone 11',64,'Negro','Muy bueno','2021/01/03 00:27:17',624),
('iPhone 11',64,'Negro','Impecable','2021/01/03 00:27:17',689),
('iPhone 11',64,'Rojo','Stallone','2021/01/03 00:27:28',576),
('iPhone 11',64,'Rojo','Correcto','2021/01/03 00:27:28',557),
('iPhone 11',64,'Rojo','Buen estado','2021/01/03 00:27:28',571),
('iPhone 11',64,'Rojo','Muy bueno','2021/01/03 00:27:28',599),
('iPhone 11',64,'Rojo','Impecable','2021/01/03 00:27:28',614),
('iPhone 11',64,'Amarillo','Stallone','2021/01/03 00:27:39',NULL),
('iPhone 11',64,'Amarillo','Correcto','2021/01/03 00:27:39',589),
('iPhone 11',64,'Amarillo','Buen estado','2021/01/03 00:27:39',595),
('iPhone 11',64,'Amarillo','Muy bueno','2021/01/03 00:27:39',613),
('iPhone 11',64,'Amarillo','Impecable','2021/01/03 00:27:39',657),
('iPhone 11',64,'Verde','Stallone','2021/01/03 00:27:51',599),
('iPhone 11',64,'Verde','Correcto','2021/01/03 00:27:51',589),
('iPhone 11',64,'Verde','Buen estado','2021/01/03 00:27:51',597),
('iPhone 11',64,'Verde','Muy bueno','2021/01/03 00:27:51',619),
('iPhone 11',64,'Verde','Impecable','2021/01/03 00:27:51',617),
('iPhone 11',64,'Violeta','Stallone','2021/01/03 00:28:02',603),
('iPhone 11',64,'Violeta','Correcto','2021/01/03 00:28:02',589),
('iPhone 11',64,'Violeta','Buen estado','2021/01/03 00:28:02',618),
('iPhone 11',64,'Violeta','Muy bueno','2021/01/03 00:28:02',632),
('iPhone 11',64,'Violeta','Impecable','2021/01/03 00:28:02',NULL),
('iPhone 11',64,'Blanco','Stallone','2021/01/03 00:28:13',585),
('iPhone 11',64,'Blanco','Correcto','2021/01/03 00:28:13',599),
('iPhone 11',64,'Blanco','Buen estado','2021/01/03 00:28:13',589),
('iPhone 11',64,'Blanco','Muy bueno','2021/01/03 00:28:13',610),
('iPhone 11',64,'Blanco','Impecable','2021/01/03 00:28:13',NULL),
('iPhone 11',128,'Negro','Stallone','2021/01/03 00:28:24',675),
('iPhone 11',128,'Negro','Correcto','2021/01/03 00:28:24',650),
('iPhone 11',128,'Negro','Buen estado','2021/01/03 00:28:24',675),
('iPhone 11',128,'Negro','Muy bueno','2021/01/03 00:28:24',675),
('iPhone 11',128,'Negro','Impecable','2021/01/03 00:28:24',731),
('iPhone 11',128,'Rojo','Stallone','2021/01/03 00:28:37',623),
('iPhone 11',128,'Rojo','Correcto','2021/01/03 00:28:37',629),
('iPhone 11',128,'Rojo','Buen estado','2021/01/03 00:28:37',620),
('iPhone 11',128,'Rojo','Muy bueno','2021/01/03 00:28:37',628),
('iPhone 11',128,'Rojo','Impecable','2021/01/03 00:28:37',690),
('iPhone 11',128,'Amarillo','Stallone','2021/01/03 00:28:48',NULL),
('iPhone 11',128,'Amarillo','Correcto','2021/01/03 00:28:48',649),
('iPhone 11',128,'Amarillo','Buen estado','2021/01/03 00:28:48',640),
('iPhone 11',128,'Amarillo','Muy bueno','2021/01/03 00:28:48',669),
('iPhone 11',128,'Amarillo','Impecable','2021/01/03 00:28:48',NULL),
('iPhone 11',128,'Verde','Stallone','2021/01/03 00:28:59',630),
('iPhone 11',128,'Verde','Correcto','2021/01/03 00:28:59',649),
('iPhone 11',128,'Verde','Buen estado','2021/01/03 00:28:59',625),
('iPhone 11',128,'Verde','Muy bueno','2021/01/03 00:28:59',648),
('iPhone 11',128,'Verde','Impecable','2021/01/03 00:28:59',731),
('iPhone 11',128,'Violeta','Stallone','2021/01/03 00:29:10',NULL),
('iPhone 11',128,'Violeta','Correcto','2021/01/03 00:29:10',NULL),
('iPhone 11',128,'Violeta','Buen estado','2021/01/03 00:29:10',669),
('iPhone 11',128,'Violeta','Muy bueno','2021/01/03 00:29:10',669),
('iPhone 11',128,'Violeta','Impecable','2021/01/03 00:29:10',699),
('iPhone 11',128,'Blanco','Stallone','2021/01/03 00:29:22',639),
('iPhone 11',128,'Blanco','Correcto','2021/01/03 00:29:22',650),
('iPhone 11',128,'Blanco','Buen estado','2021/01/03 00:29:22',649),
('iPhone 11',128,'Blanco','Muy bueno','2021/01/03 00:29:22',669),
('iPhone 11',128,'Blanco','Impecable','2021/01/03 00:29:22',NULL),
('iPhone XR',64,'Negro','Stallone','2021/01/03 01:22:42',449),
('iPhone XR',64,'Negro','Correcto','2021/01/03 01:22:42',435),
('iPhone XR',64,'Negro','Buen estado','2021/01/03 01:22:42',423),
('iPhone XR',64,'Negro','Muy bueno','2021/01/03 01:22:42',433),
('iPhone XR',64,'Negro','Impecable','2021/01/03 01:22:42',474),
('iPhone XR',64,'Rojo','Stallone','2021/01/03 01:22:53',417),
('iPhone XR',64,'Rojo','Correcto','2021/01/03 01:22:53',434),
('iPhone XR',64,'Rojo','Buen estado','2021/01/03 01:22:53',439),
('iPhone XR',64,'Rojo','Muy bueno','2021/01/03 01:22:53',454),
('iPhone XR',64,'Rojo','Impecable','2021/01/03 01:22:53',489),
('iPhone XR',64,'Coral','Stallone','2021/01/03 01:23:04',459),
('iPhone XR',64,'Coral','Correcto','2021/01/03 01:23:04',449),
('iPhone XR',64,'Coral','Buen estado','2021/01/03 01:23:04',449),
('iPhone XR',64,'Coral','Muy bueno','2021/01/03 01:23:04',446),
('iPhone XR',64,'Coral','Impecable','2021/01/03 01:23:04',465),
('iPhone XR',64,'Azul','Stallone','2021/01/03 01:23:16',449),
('iPhone XR',64,'Azul','Correcto','2021/01/03 01:23:16',449),
('iPhone XR',64,'Azul','Buen estado','2021/01/03 01:23:16',453),
('iPhone XR',64,'Azul','Muy bueno','2021/01/03 01:23:16',447),
('iPhone XR',64,'Azul','Impecable','2021/01/03 01:23:16',488),
('iPhone XR',64,'Amarillo','Stallone','2021/01/03 01:23:27',NULL),
('iPhone XR',64,'Amarillo','Correcto','2021/01/03 01:23:27',489),
('iPhone XR',64,'Amarillo','Buen estado','2021/01/03 01:23:27',466),
('iPhone XR',64,'Amarillo','Muy bueno','2021/01/03 01:23:27',466),
('iPhone XR',64,'Amarillo','Impecable','2021/01/03 01:23:27',489),
('iPhone XR',64,'Blanco','Stallone','2021/01/03 01:23:38',NULL),
('iPhone XR',64,'Blanco','Correcto','2021/01/03 01:23:38',450),
('iPhone XR',64,'Blanco','Buen estado','2021/01/03 01:23:38',459),
('iPhone XR',64,'Blanco','Muy bueno','2021/01/03 01:23:38',459),
('iPhone XR',64,'Blanco','Impecable','2021/01/03 01:23:38',488),
('iPhone XR',128,'Negro','Stallone','2021/01/03 01:23:50',482),
('iPhone XR',128,'Negro','Correcto','2021/01/03 01:23:50',NULL),
('iPhone XR',128,'Negro','Buen estado','2021/01/03 01:23:50',519),
('iPhone XR',128,'Negro','Muy bueno','2021/01/03 01:23:50',531),
('iPhone XR',128,'Negro','Impecable','2021/01/03 01:23:50',539),
('iPhone XR',128,'Rojo','Stallone','2021/01/03 01:24:02',482),
('iPhone XR',128,'Rojo','Correcto','2021/01/03 01:24:02',489),
('iPhone XR',128,'Rojo','Buen estado','2021/01/03 01:24:02',499),
('iPhone XR',128,'Rojo','Muy bueno','2021/01/03 01:24:02',499),
('iPhone XR',128,'Rojo','Impecable','2021/01/03 01:24:02',542),
('iPhone XR',128,'Coral','Stallone','2021/01/03 01:24:14',462),
('iPhone XR',128,'Coral','Correcto','2021/01/03 01:24:14',489),
('iPhone XR',128,'Coral','Buen estado','2021/01/03 01:24:14',460),
('iPhone XR',128,'Coral','Muy bueno','2021/01/03 01:24:14',499),
('iPhone XR',128,'Coral','Impecable','2021/01/03 01:24:14',573),
('iPhone XR',128,'Azul','Stallone','2021/01/03 01:24:25',NULL),
('iPhone XR',128,'Azul','Correcto','2021/01/03 01:24:25',489),
('iPhone XR',128,'Azul','Buen estado','2021/01/03 01:24:25',489),
('iPhone XR',128,'Azul','Muy bueno','2021/01/03 01:24:25',499),
('iPhone XR',128,'Azul','Impecable','2021/01/03 01:24:25',510),
('iPhone XR',128,'Amarillo','Stallone','2021/01/03 01:24:37',544),
('iPhone XR',128,'Amarillo','Correcto','2021/01/03 01:24:37',NULL),
('iPhone XR',128,'Amarillo','Buen estado','2021/01/03 01:24:37',NULL),
('iPhone XR',128,'Amarillo','Muy bueno','2021/01/03 01:24:37',536),
('iPhone XR',128,'Amarillo','Impecable','2021/01/03 01:24:37',587),
('iPhone XR',128,'Blanco','Stallone','2021/01/03 01:24:48',NULL),
('iPhone XR',128,'Blanco','Correcto','2021/01/03 01:24:48',512),
('iPhone XR',128,'Blanco','Buen estado','2021/01/03 01:24:48',509),
('iPhone XR',128,'Blanco','Muy bueno','2021/01/03 01:24:48',531),
('iPhone XR',128,'Blanco','Impecable','2021/01/03 01:24:48',528),
('iPhone XR',256,'Negro','Stallone','2021/01/03 01:24:59',524),
('iPhone XR',256,'Negro','Correcto','2021/01/03 01:24:59',543),
('iPhone XR',256,'Negro','Buen estado','2021/01/03 01:24:59',569),
('iPhone XR',256,'Negro','Muy bueno','2021/01/03 01:24:59',599),
('iPhone XR',256,'Negro','Impecable','2021/01/03 01:24:59',598),
('iPhone XR',256,'Rojo','Stallone','2021/01/03 01:25:11',NULL),
('iPhone XR',256,'Rojo','Correcto','2021/01/03 01:25:11',600),
('iPhone XR',256,'Rojo','Buen estado','2021/01/03 01:25:11',549),
('iPhone XR',256,'Rojo','Muy bueno','2021/01/03 01:25:11',NULL),
('iPhone XR',256,'Rojo','Impecable','2021/01/03 01:25:11',599),
('iPhone XR',256,'Coral','Stallone','2021/01/03 01:25:22',NULL),
('iPhone XR',256,'Coral','Correcto','2021/01/03 01:25:22',NULL),
('iPhone XR',256,'Coral','Buen estado','2021/01/03 01:25:22',NULL),
('iPhone XR',256,'Coral','Muy bueno','2021/01/03 01:25:22',589),
('iPhone XR',256,'Coral','Impecable','2021/01/03 01:25:22',610),
('iPhone XR',256,'Azul','Stallone','2021/01/03 01:25:34',NULL),
('iPhone XR',256,'Azul','Correcto','2021/01/03 01:25:34',NULL),
('iPhone XR',256,'Azul','Buen estado','2021/01/03 01:25:34',544),
('iPhone XR',256,'Azul','Muy bueno','2021/01/03 01:25:34',NULL),
('iPhone XR',256,'Azul','Impecable','2021/01/03 01:25:34',596),
('iPhone XR',256,'Amarillo','Stallone','2021/01/03 01:25:46',NULL),
('iPhone XR',256,'Amarillo','Correcto','2021/01/03 01:25:46',NULL),
('iPhone XR',256,'Amarillo','Buen estado','2021/01/03 01:25:46',632),
('iPhone XR',256,'Amarillo','Muy bueno','2021/01/03 01:25:46',NULL),
('iPhone XR',256,'Amarillo','Impecable','2021/01/03 01:25:46',630),
('iPhone XR',256,'Blanco','Stallone','2021/01/03 01:25:57',580),
('iPhone XR',256,'Blanco','Correcto','2021/01/03 01:25:57',664),
('iPhone XR',256,'Blanco','Buen estado','2021/01/03 01:25:57',NULL),
('iPhone XR',256,'Blanco','Muy bueno','2021/01/03 01:25:57',607),
('iPhone XR',256,'Blanco','Impecable','2021/01/03 01:25:57',598),
('iPhone XS',64,'Gris','Stallone','2021/01/03 01:26:09',474),
('iPhone XS',64,'Gris','Correcto','2021/01/03 01:26:09',475),
('iPhone XS',64,'Gris','Buen estado','2021/01/03 01:26:09',505),
('iPhone XS',64,'Gris','Muy bueno','2021/01/03 01:26:09',505),
('iPhone XS',64,'Gris','Impecable','2021/01/03 01:26:09',495),
('iPhone XS',64,'Oro','Stallone','2021/01/03 01:26:20',470),
('iPhone XS',64,'Oro','Correcto','2021/01/03 01:26:20',479),
('iPhone XS',64,'Oro','Buen estado','2021/01/03 01:26:20',501),
('iPhone XS',64,'Oro','Muy bueno','2021/01/03 01:26:20',500),
('iPhone XS',64,'Oro','Impecable','2021/01/03 01:26:20',509),
('iPhone XS',64,'Plata','Stallone','2021/01/03 01:26:31',476),
('iPhone XS',64,'Plata','Correcto','2021/01/03 01:26:31',444),
('iPhone XS',64,'Plata','Buen estado','2021/01/03 01:26:31',500),
('iPhone XS',64,'Plata','Muy bueno','2021/01/03 01:26:31',520),
('iPhone XS',64,'Plata','Impecable','2021/01/03 01:26:31',495),
('iPhone XS',256,'Gris','Stallone','2021/01/03 01:26:42',525),
('iPhone XS',256,'Gris','Correcto','2021/01/03 01:26:42',561),
('iPhone XS',256,'Gris','Buen estado','2021/01/03 01:26:42',686),
('iPhone XS',256,'Gris','Muy bueno','2021/01/03 01:26:42',579),
('iPhone XS',256,'Gris','Impecable','2021/01/03 01:26:42',602),
('iPhone XS',256,'Oro','Stallone','2021/01/03 01:26:53',528),
('iPhone XS',256,'Oro','Correcto','2021/01/03 01:26:53',539),
('iPhone XS',256,'Oro','Buen estado','2021/01/03 01:26:53',560),
('iPhone XS',256,'Oro','Muy bueno','2021/01/03 01:26:53',530),
('iPhone XS',256,'Oro','Impecable','2021/01/03 01:26:53',599),
('iPhone XS',256,'Plata','Stallone','2021/01/03 01:27:04',533),
('iPhone XS',256,'Plata','Correcto','2021/01/03 01:27:04',550),
('iPhone XS',256,'Plata','Buen estado','2021/01/03 01:27:04',675),
('iPhone XS',256,'Plata','Muy bueno','2021/01/03 01:27:04',587),
('iPhone XS',256,'Plata','Impecable','2021/01/03 01:27:04',592),
('iPhone 11',64,'Negro','Stallone','2021/01/03 01:27:16',583),
('iPhone 11',64,'Negro','Correcto','2021/01/03 01:27:16',589),
('iPhone 11',64,'Negro','Buen estado','2021/01/03 01:27:16',585),
('iPhone 11',64,'Negro','Muy bueno','2021/01/03 01:27:16',624),
('iPhone 11',64,'Negro','Impecable','2021/01/03 01:27:16',689),
('iPhone 11',64,'Rojo','Stallone','2021/01/03 01:27:27',576),
('iPhone 11',64,'Rojo','Correcto','2021/01/03 01:27:27',557),
('iPhone 11',64,'Rojo','Buen estado','2021/01/03 01:27:27',589),
('iPhone 11',64,'Rojo','Muy bueno','2021/01/03 01:27:27',599),
('iPhone 11',64,'Rojo','Impecable','2021/01/03 01:27:27',614),
('iPhone 11',64,'Amarillo','Stallone','2021/01/03 01:27:39',NULL),
('iPhone 11',64,'Amarillo','Correcto','2021/01/03 01:27:39',589),
('iPhone 11',64,'Amarillo','Buen estado','2021/01/03 01:27:39',595),
('iPhone 11',64,'Amarillo','Muy bueno','2021/01/03 01:27:39',613),
('iPhone 11',64,'Amarillo','Impecable','2021/01/03 01:27:39',657),
('iPhone 11',64,'Verde','Stallone','2021/01/03 01:27:50',599),
('iPhone 11',64,'Verde','Correcto','2021/01/03 01:27:50',589),
('iPhone 11',64,'Verde','Buen estado','2021/01/03 01:27:50',597),
('iPhone 11',64,'Verde','Muy bueno','2021/01/03 01:27:50',619),
('iPhone 11',64,'Verde','Impecable','2021/01/03 01:27:50',617),
('iPhone 11',64,'Violeta','Stallone','2021/01/03 01:28:01',603),
('iPhone 11',64,'Violeta','Correcto','2021/01/03 01:28:01',589),
('iPhone 11',64,'Violeta','Buen estado','2021/01/03 01:28:01',618),
('iPhone 11',64,'Violeta','Muy bueno','2021/01/03 01:28:01',632),
('iPhone 11',64,'Violeta','Impecable','2021/01/03 01:28:01',NULL),
('iPhone 11',64,'Blanco','Stallone','2021/01/03 01:28:13',585),
('iPhone 11',64,'Blanco','Correcto','2021/01/03 01:28:13',599),
('iPhone 11',64,'Blanco','Buen estado','2021/01/03 01:28:13',589),
('iPhone 11',64,'Blanco','Muy bueno','2021/01/03 01:28:13',619),
('iPhone 11',64,'Blanco','Impecable','2021/01/03 01:28:13',NULL),
('iPhone 11',128,'Negro','Stallone','2021/01/03 01:28:24',675),
('iPhone 11',128,'Negro','Correcto','2021/01/03 01:28:24',650),
('iPhone 11',128,'Negro','Buen estado','2021/01/03 01:28:24',659),
('iPhone 11',128,'Negro','Muy bueno','2021/01/03 01:28:24',655),
('iPhone 11',128,'Negro','Impecable','2021/01/03 01:28:24',720),
('iPhone 11',128,'Rojo','Stallone','2021/01/03 01:28:36',623),
('iPhone 11',128,'Rojo','Correcto','2021/01/03 01:28:36',629),
('iPhone 11',128,'Rojo','Buen estado','2021/01/03 01:28:36',620),
('iPhone 11',128,'Rojo','Muy bueno','2021/01/03 01:28:36',628),
('iPhone 11',128,'Rojo','Impecable','2021/01/03 01:28:36',690),
('iPhone 11',128,'Amarillo','Stallone','2021/01/03 01:28:47',NULL),
('iPhone 11',128,'Amarillo','Correcto','2021/01/03 01:28:47',649),
('iPhone 11',128,'Amarillo','Buen estado','2021/01/03 01:28:47',640),
('iPhone 11',128,'Amarillo','Muy bueno','2021/01/03 01:28:47',669),
('iPhone 11',128,'Amarillo','Impecable','2021/01/03 01:28:47',NULL),
('iPhone 11',128,'Verde','Stallone','2021/01/03 01:28:59',630),
('iPhone 11',128,'Verde','Correcto','2021/01/03 01:28:59',655),
('iPhone 11',128,'Verde','Buen estado','2021/01/03 01:28:59',625),
('iPhone 11',128,'Verde','Muy bueno','2021/01/03 01:28:59',648),
('iPhone 11',128,'Verde','Impecable','2021/01/03 01:28:59',680),
('iPhone 11',128,'Violeta','Stallone','2021/01/03 01:29:10',NULL),
('iPhone 11',128,'Violeta','Correcto','2021/01/03 01:29:10',NULL),
('iPhone 11',128,'Violeta','Buen estado','2021/01/03 01:29:10',669),
('iPhone 11',128,'Violeta','Muy bueno','2021/01/03 01:29:10',669),
('iPhone 11',128,'Violeta','Impecable','2021/01/03 01:29:10',699),
('iPhone 11',128,'Blanco','Stallone','2021/01/03 01:29:21',639),
('iPhone 11',128,'Blanco','Correcto','2021/01/03 01:29:21',650),
('iPhone 11',128,'Blanco','Buen estado','2021/01/03 01:29:21',649),
('iPhone 11',128,'Blanco','Muy bueno','2021/01/03 01:29:21',669),
('iPhone 11',128,'Blanco','Impecable','2021/01/03 01:29:21',NULL),
('iPhone XR',64,'Negro','Stallone','2021/01/03 02:22:41',449),
('iPhone XR',64,'Negro','Correcto','2021/01/03 02:22:41',435),
('iPhone XR',64,'Negro','Buen estado','2021/01/03 02:22:41',432),
('iPhone XR',64,'Negro','Muy bueno','2021/01/03 02:22:41',433),
('iPhone XR',64,'Negro','Impecable','2021/01/03 02:22:41',474),
('iPhone XR',64,'Rojo','Stallone','2021/01/03 02:22:53',417),
('iPhone XR',64,'Rojo','Correcto','2021/01/03 02:22:53',434),
('iPhone XR',64,'Rojo','Buen estado','2021/01/03 02:22:53',439),
('iPhone XR',64,'Rojo','Muy bueno','2021/01/03 02:22:53',454),
('iPhone XR',64,'Rojo','Impecable','2021/01/03 02:22:53',489),
('iPhone XR',64,'Coral','Stallone','2021/01/03 02:23:04',459),
('iPhone XR',64,'Coral','Correcto','2021/01/03 02:23:04',449),
('iPhone XR',64,'Coral','Buen estado','2021/01/03 02:23:04',449),
('iPhone XR',64,'Coral','Muy bueno','2021/01/03 02:23:04',446),
('iPhone XR',64,'Coral','Impecable','2021/01/03 02:23:04',465),
('iPhone XR',64,'Azul','Stallone','2021/01/03 02:23:15',449),
('iPhone XR',64,'Azul','Correcto','2021/01/03 02:23:15',449),
('iPhone XR',64,'Azul','Buen estado','2021/01/03 02:23:15',453),
('iPhone XR',64,'Azul','Muy bueno','2021/01/03 02:23:15',447),
('iPhone XR',64,'Azul','Impecable','2021/01/03 02:23:15',488),
('iPhone XR',64,'Amarillo','Stallone','2021/01/03 02:23:26',NULL),
('iPhone XR',64,'Amarillo','Correcto','2021/01/03 02:23:26',489),
('iPhone XR',64,'Amarillo','Buen estado','2021/01/03 02:23:26',466),
('iPhone XR',64,'Amarillo','Muy bueno','2021/01/03 02:23:26',466),
('iPhone XR',64,'Amarillo','Impecable','2021/01/03 02:23:26',489),
('iPhone XR',64,'Blanco','Stallone','2021/01/03 02:23:38',NULL),
('iPhone XR',64,'Blanco','Correcto','2021/01/03 02:23:38',450),
('iPhone XR',64,'Blanco','Buen estado','2021/01/03 02:23:38',459),
('iPhone XR',64,'Blanco','Muy bueno','2021/01/03 02:23:38',459),
('iPhone XR',64,'Blanco','Impecable','2021/01/03 02:23:38',488),
('iPhone XR',128,'Negro','Stallone','2021/01/03 02:23:49',482),
('iPhone XR',128,'Negro','Correcto','2021/01/03 02:23:49',NULL),
('iPhone XR',128,'Negro','Buen estado','2021/01/03 02:23:49',519),
('iPhone XR',128,'Negro','Muy bueno','2021/01/03 02:23:49',531),
('iPhone XR',128,'Negro','Impecable','2021/01/03 02:23:49',539),
('iPhone XR',128,'Rojo','Stallone','2021/01/03 02:24:02',482),
('iPhone XR',128,'Rojo','Correcto','2021/01/03 02:24:02',489),
('iPhone XR',128,'Rojo','Buen estado','2021/01/03 02:24:02',499),
('iPhone XR',128,'Rojo','Muy bueno','2021/01/03 02:24:02',499),
('iPhone XR',128,'Rojo','Impecable','2021/01/03 02:24:02',542),
('iPhone XR',128,'Coral','Stallone','2021/01/03 02:24:13',462),
('iPhone XR',128,'Coral','Correcto','2021/01/03 02:24:13',489),
('iPhone XR',128,'Coral','Buen estado','2021/01/03 02:24:13',460),
('iPhone XR',128,'Coral','Muy bueno','2021/01/03 02:24:13',499),
('iPhone XR',128,'Coral','Impecable','2021/01/03 02:24:13',573),
('iPhone XR',128,'Azul','Stallone','2021/01/03 02:24:24',NULL),
('iPhone XR',128,'Azul','Correcto','2021/01/03 02:24:24',489),
('iPhone XR',128,'Azul','Buen estado','2021/01/03 02:24:24',489),
('iPhone XR',128,'Azul','Muy bueno','2021/01/03 02:24:24',499),
('iPhone XR',128,'Azul','Impecable','2021/01/03 02:24:24',510),
('iPhone XR',128,'Amarillo','Stallone','2021/01/03 02:24:36',544),
('iPhone XR',128,'Amarillo','Correcto','2021/01/03 02:24:36',NULL),
('iPhone XR',128,'Amarillo','Buen estado','2021/01/03 02:24:36',NULL),
('iPhone XR',128,'Amarillo','Muy bueno','2021/01/03 02:24:36',536),
('iPhone XR',128,'Amarillo','Impecable','2021/01/03 02:24:36',587),
